I	J	ILEN	JLEN	MATCH	NGAPS	NALIG	NIDENT	%IDENT	NAS	NASAL	NRANS	RMEAN	STDEV	SCORE	PWMATCH
Q316I1_DESDG/9-3	A6VPG1_ACTSZ/9-3	354	362	2214.00	3	353	164	46.46	627.20	617.00	100	1250.62	17.93	53.72	179
Q316I1_DESDG/9-3	A3N1X6_ACTP2/9-3	354	362	2197.00	3	353	160	45.33	622.38	612.18	100	1253.20	19.20	49.15	180
Q316I1_DESDG/9-3	A8GEJ9_SERP5/9-3	354	361	2220.00	3	353	166	47.03	628.90	618.70	100	1251.05	19.68	49.23	181
Q316I1_DESDG/9-3	Q6D7U3_ERWCT/9-3	354	361	2197.00	3	353	159	45.04	622.38	612.18	100	1251.71	21.06	44.88	182
Q316I1_DESDG/9-3	Q5PEA0_SALPA/9-3	354	361	2197.00	3	353	161	45.61	622.38	612.18	100	1251.46	18.77	50.39	183
Q316I1_DESDG/9-3	B4U671_HYDS0/7-3	354	354	2039.00	3	350	137	39.14	582.57	572.29	100	1233.94	17.38	46.33	184
Q316I1_DESDG/9-3	O67225_AQUAE/14-	354	364	2163.00	3	354	151	42.66	611.02	600.85	100	1250.39	19.38	47.10	185
Q316I1_DESDG/9-3	A7GYJ2_CAMC5/9-3	354	353	2107.00	1	353	137	38.81	596.88	593.48	100	1238.51	21.81	39.83	186
Q316I1_DESDG/9-3	A7I1P6_CAMHC/9-3	354	353	2130.00	1	353	138	39.09	603.40	600.00	100	1229.79	19.63	45.86	187
Q316I1_DESDG/9-3	B9KGD1_CAMLR/9-3	354	353	2106.00	1	353	135	38.24	596.60	593.20	100	1238.06	18.02	48.17	188
Q316I1_DESDG/9-3	A7H3Q9_CAMJD/9-3	354	353	2082.00	1	353	131	37.11	589.80	586.40	100	1233.48	19.23	44.12	189
Q316I1_DESDG/9-3	Q4HSJ7_CAMUP/9-3	354	353	2089.00	1	353	134	37.96	591.78	588.39	100	1233.34	18.39	46.52	190
Q316I1_DESDG/9-3	Q31DZ2_THICR/15-	354	359	2128.00	5	353	152	43.06	602.83	585.84	100	1255.71	22.14	39.41	191
Q316I1_DESDG/9-3	Q1Z837_PHOPR/13-	354	359	2092.00	4	353	142	40.23	592.63	579.04	100	1254.57	21.50	38.95	192
Q316I1_DESDG/9-3	A1S671_SHEAM/24-	354	359	2139.00	4	353	148	41.93	605.95	592.35	100	1252.32	18.26	48.56	193
Q316I1_DESDG/9-3	Q1ZT04_PHOAS/14-	354	359	2104.00	4	353	141	39.94	596.03	582.44	100	1253.34	18.73	45.41	194
Q316I1_DESDG/9-3	A8H458_SHEPA/13-	354	359	2136.00	4	353	140	39.66	605.10	591.50	100	1249.13	20.94	42.35	195
Q316I1_DESDG/9-3	Q081V8_SHEFN/13-	354	359	2083.00	4	353	139	39.38	590.08	576.49	100	1253.57	19.47	42.60	196
Q316I1_DESDG/9-3	A3QDS5_SHELP/13-	354	359	2107.00	5	352	144	40.91	598.58	581.53	100	1252.91	21.40	39.92	197
Q316I1_DESDG/9-3	A3D3S4_SHEB5/13-	354	359	2110.00	4	353	141	39.94	597.73	584.14	100	1249.83	18.77	45.83	198
Q316I1_DESDG/9-3	A4SLV8_AERS4/13-	354	357	2153.00	4	352	151	42.90	611.65	598.01	100	1257.56	21.58	41.49	199
Q316I1_DESDG/9-3	Q1ZGM9_9GAMM/12-	354	364	2150.00	7	352	149	42.33	610.80	586.93	100	1261.92	21.65	41.02	200
Q316I1_DESDG/9-3	A6Q3M7_NITSB/12-	354	364	2083.00	4	353	139	39.38	590.08	576.49	100	1250.23	18.30	45.52	201
Q316I1_DESDG/9-3	A6QAT8_SULNB/15-	354	366	2052.00	5	353	130	36.83	581.30	564.31	100	1259.18	21.20	37.40	202
Q316I1_DESDG/9-3	A8EUN7_ARCB4/16-	354	358	2056.00	3	353	130	36.83	582.44	572.24	100	1239.97	19.07	42.78	203
Q316I1_DESDG/9-3	Q7M9N5_WOLSU/12-	354	359	2092.00	4	353	140	39.66	592.63	579.04	100	1245.68	18.29	46.28	204
Q316I1_DESDG/9-3	Q7VJC1_HELHP/21-	354	359	2086.00	4	353	140	39.66	590.93	577.34	100	1246.92	22.42	37.42	205
Q316I1_DESDG/9-3	Q17WE6_HELAH/12-	354	359	2089.00	4	353	138	39.09	591.78	578.19	100	1248.46	18.15	46.31	206
Q316I1_DESDG/9-3	Q2RXN4_RHORT/12-	354	364	2167.00	3	354	160	45.20	612.15	601.98	100	1279.72	17.55	50.57	207
Q316I1_DESDG/9-3	B2JX88_BURP8/9-3	354	357	2163.00	2	354	152	42.94	611.02	604.24	100	1257.20	19.43	46.63	208
Q316I1_DESDG/9-3	A5IEY6_LEGPC/9-3	354	357	2129.00	2	354	143	40.40	601.41	594.63	100	1248.16	22.21	39.65	209
Q316I1_DESDG/9-3	Q2SQT0_HAHCH/9-3	354	361	2152.00	3	354	150	42.37	607.91	597.74	100	1257.32	18.29	48.93	210
Q316I1_DESDG/9-3	HYPD_AZOVI/9-370	354	362	2175.00	3	354	154	43.50	614.41	604.24	100	1260.75	18.83	48.55	211
Q316I1_DESDG/9-3	Q2BN39_9GAMM/9-3	354	363	2200.00	3	354	152	42.94	621.47	611.30	100	1259.09	21.34	44.08	212
Q316I1_DESDG/9-3	Q0A730_ALHEH/9-3	354	363	2172.00	3	354	153	43.22	613.56	603.39	100	1257.00	19.43	47.10	213
Q316I1_DESDG/9-3	HYPD1_BRAJA/9-37	354	363	2188.00	3	354	159	44.92	618.08	607.91	100	1260.15	24.76	37.48	214
Q316I1_DESDG/9-3	HYPD2_BRAJA/9-37	354	363	2236.00	3	354	164	46.33	631.64	621.47	100	1251.53	21.53	45.72	215
Q316I1_DESDG/9-3	HYPD_RHILV/9-371	354	363	2175.00	3	354	155	43.79	614.41	604.24	100	1259.07	19.94	45.95	216
Q316I1_DESDG/9-3	Q13BX4_RHOPS/9-3	354	363	2166.00	3	354	157	44.35	611.86	601.69	100	1262.79	18.49	48.84	217
Q316I1_DESDG/9-3	Q20ZZ2_RHOPB/9-3	354	359	2174.00	4	354	161	45.48	614.12	600.56	100	1258.66	19.84	46.13	218
Q316I1_DESDG/9-3	A1KC63_AZOSB/9-3	354	364	2178.00	4	354	159	44.92	615.25	601.69	100	1266.88	20.74	43.93	219
Q316I1_DESDG/9-3	A2SJM7_METPP/9-3	354	363	2148.00	3	354	146	41.24	606.78	596.61	100	1258.55	20.08	44.29	220
Q316I1_DESDG/9-3	A4JRG7_BURVG/9-3	354	362	2169.00	3	354	155	43.79	612.71	602.54	100	1266.46	22.60	39.94	221
Q316I1_DESDG/9-3	Q478N8_DECAR/9-3	354	363	2164.00	3	354	151	42.66	611.30	601.13	100	1261.67	20.85	43.28	222
Q316I1_DESDG/9-3	Q2W6T2_MAGSA/9-3	354	363	2166.00	3	354	149	42.09	611.86	601.69	100	1260.26	22.38	40.47	223
Q316I1_DESDG/9-3	Q0EZV7_9PROT/9-3	354	357	2173.00	1	354	151	42.66	613.84	610.45	100	1249.30	20.20	45.73	224
Q316I1_DESDG/9-3	Q83WU7_THIRO/9-3	354	360	2189.00	4	354	161	45.48	618.36	604.80	100	1250.51	17.56	53.46	225
Q316I1_DESDG/9-3	A0P441_9RHOB/9-3	354	363	2171.00	3	354	153	43.22	613.28	603.11	100	1259.12	21.48	42.44	226
Q316I1_DESDG/9-3	A0P1M6_9RHOB/9-3	354	363	2196.00	3	354	153	43.22	620.34	610.17	100	1254.56	17.97	52.40	227
Q316I1_DESDG/9-3	O28901_ARCFU/14-	354	355	2053.00	5	346	145	41.91	593.35	576.01	100	1235.94	21.50	38.00	228
Q316I1_DESDG/9-3	Q977P6_THELI/8-3	354	361	2108.00	5	352	140	39.77	598.86	581.82	100	1252.54	19.09	44.82	229
Q316I1_DESDG/9-3	O58609_PYRHO/7-3	354	360	2117.00	5	352	138	39.20	601.42	584.38	100	1240.70	18.84	46.50	230
Q316I1_DESDG/9-3	Q5JII1_PYRKO/10-	354	362	2115.00	6	352	141	40.06	600.85	580.40	100	1249.74	19.15	45.19	231
Q316I1_DESDG/9-3	Y993_METJA/6-358	354	353	2083.00	4	351	139	39.60	593.45	579.77	100	1230.04	18.55	45.98	232
Q316I1_DESDG/9-3	Q6M0I1_METMP/10-	354	350	2040.00	6	347	136	39.19	587.90	567.15	100	1228.06	22.34	36.34	233
Q316I1_DESDG/9-3	A6UVF5_META3/7-3	354	366	2071.00	4	352	133	37.78	588.35	574.72	100	1247.36	19.96	41.27	234
Q316I1_DESDG/9-3	O27144_METTH/1-3	354	348	2103.00	6	347	151	43.52	606.05	585.30	100	1232.46	21.85	39.85	235
Q316I1_DESDG/9-3	A5ULS2_METS3/1-3	354	348	2070.00	6	347	141	40.63	596.54	575.79	100	1226.31	18.62	45.31	236
Q316I1_DESDG/9-3	Q2NEU1_METST/1-3	354	347	2036.00	7	346	141	40.75	588.44	564.16	100	1221.23	22.57	36.09	237
Q316I1_DESDG/9-3	Q8TYR6_METKA/5-3	354	346	2075.00	6	343	153	44.61	604.96	583.97	100	1226.11	19.14	44.35	238
Q316I1_DESDG/9-3	Q0W4N4_UNCMA/4-3	354	343	2096.00	5	342	150	43.86	612.87	595.32	100	1220.15	19.83	44.18	239
Q316I1_DESDG/9-3	Q2FMR2_METHJ/1-3	354	340	2109.00	5	340	159	46.76	620.29	602.65	100	1211.98	21.40	41.92	240
Q316I1_DESDG/9-3	A4YFA0_METS5/13-	354	355	1920.00	5	349	118	33.81	550.14	532.95	100	1241.86	19.89	34.10	241
Q316I1_DESDG/9-3	Q8NKV0_ACIAM/14-	354	370	1969.00	8	350	137	39.14	562.57	535.14	100	1263.37	17.68	39.90	242
Q316I1_DESDG/9-3	A1RR05_PYRIL/11-	354	376	2007.00	8	348	141	40.52	576.72	549.14	100	1266.46	18.43	40.19	243
Q316I1_DESDG/9-3	A1S0N0_THEPD/22-	354	373	2042.00	10	348	150	43.10	586.78	552.30	100	1270.73	20.09	38.39	244
Q316I1_DESDG/9-3	A8A9J4_IGNH4/4-3	354	362	2009.00	7	349	132	37.82	575.64	551.58	100	1256.44	20.10	37.45	245
Q316I1_DESDG/9-3	A2BKU8_HYPBU/21-	354	371	2022.00	8	350	138	39.43	577.71	550.29	100	1263.76	24.16	31.38	246
Q316I1_DESDG/9-3	A3DKX4_STAMF/12-	354	364	1988.00	7	350	120	34.29	568.00	544.00	100	1246.86	22.01	33.67	247
Q316I1_DESDG/9-3	Q2IN68_ANADE/14-	354	358	2009.00	5	349	136	38.97	575.64	558.45	100	1259.81	19.02	39.38	248
Q316I1_DESDG/9-3	A1SU74_PSYIN/14-	354	354	2033.00	4	350	134	38.29	580.86	567.14	100	1237.30	19.92	39.95	249
Q316I1_DESDG/9-3	Q8PUL8_METMA/9-3	354	364	2069.00	8	346	153	44.22	597.98	570.23	100	1265.51	21.92	36.66	250
Q316I1_DESDG/9-3	A0L606_MAGSM/2-3	354	361	1875.00	5	349	117	33.52	537.25	520.06	100	1251.16	20.94	29.79	251
Q316I1_DESDG/9-3	F2G4P6_ALTMD/1-3	354	360	1968.00	4	350	128	36.57	562.29	548.57	100	1250.53	20.74	34.59	252
Q316I1_DESDG/9-3	Q2Y8F6_NITMU/1-3	354	361	1995.00	4	351	132	37.61	568.38	554.70	100	1256.19	18.33	40.32	253
Q316I1_DESDG/9-3	A5EUJ0_BRASB/1-3	354	361	1969.00	5	351	130	37.04	560.97	543.87	100	1260.42	20.76	34.13	254
Q316I1_DESDG/9-3	A0LAJ4_MAGSM/2-3	354	358	2002.00	4	349	136	38.97	573.64	559.89	100	1250.39	19.25	39.04	255
Q72F89_DESVH/11-	Q6AQR5_DESPS/9-3	354	353	2361.00	1	353	177	50.14	668.84	665.44	100	1242.57	22.13	50.53	256
Q72F89_DESVH/11-	Q6API1_DESPS/9-3	354	351	2069.00	1	351	136	38.75	589.46	586.04	100	1235.84	20.83	40.00	257
Q72F89_DESVH/11-	Q2RGH3_MOOTA/9-3	354	362	2253.00	3	353	172	48.73	638.24	628.05	100	1257.50	20.60	48.31	258
Q72F89_DESVH/11-	Q2LVY3_SYNAS/9-3	354	356	2343.00	2	353	177	50.14	663.74	656.94	100	1248.77	20.90	52.35	259
Q72F89_DESVH/11-	B8FQW4_DESHD/12-	354	353	2284.00	1	353	167	47.31	647.03	643.63	100	1244.98	21.81	47.63	260
Q72F89_DESVH/11-	A1HTX9_9FIRM/9-3	354	355	2362.00	2	353	188	53.26	669.12	662.32	100	1250.82	20.96	53.01	261
Q72F89_DESVH/11-	A5FPQ9_DEHSB/9-3	354	354	2268.00	2	353	166	47.03	642.49	635.69	100	1237.02	20.42	50.48	262
Q72F89_DESVH/11-	Q97KV5_CLOAB/9-3	354	353	2239.00	1	353	158	44.76	634.28	630.88	100	1233.27	20.89	48.15	263
Q72F89_DESVH/11-	B8D1S3_HALOH/9-3	354	354	2243.00	2	353	154	43.63	635.41	628.61	100	1233.95	20.51	49.19	264
Q72F89_DESVH/11-	A7GE79_CLOBL/3-3	354	353	2107.00	1	353	135	38.24	596.88	593.48	100	1223.43	22.00	40.16	265
Q72F89_DESVH/11-	A6LXR6_CLOB8/2-3	354	357	2147.00	2	353	141	39.94	608.22	601.42	100	1235.43	22.35	40.78	266
Q72F89_DESVH/11-	Q3ABW4_CARHZ/3-3	354	356	2197.00	3	352	153	43.47	624.15	613.92	100	1245.50	22.60	42.11	267
Q72F89_DESVH/11-	A5ZMU1_9FIRM/1-3	354	349	2092.00	3	348	147	42.24	601.15	590.80	100	1227.58	20.80	41.55	268
Q72F89_DESVH/11-	A4CGN2_ROBBH/9-3	354	353	2179.00	1	353	148	41.93	617.28	613.88	100	1242.15	20.19	46.41	269
Q72F89_DESVH/11-	A5FCZ4_FLAJ1/9-3	354	350	2138.00	2	350	142	40.57	610.86	604.00	100	1229.96	23.05	39.39	270
Q72F89_DESVH/11-	Q1NVR4_9DELT/9-3	354	391	2191.00	3	354	167	47.18	618.93	608.76	100	1306.28	20.36	43.45	271
Q72F89_DESVH/11-	A6FYB1_9DELT/9-3	354	360	2110.00	3	354	150	42.37	596.05	585.88	100	1266.32	18.22	46.31	272
Q72F89_DESVH/11-	A3Z0T6_9SYNE/9-3	354	358	2151.00	2	351	157	44.73	612.82	605.98	100	1258.65	18.92	47.15	273
Q72F89_DESVH/11-	Q01R78_SOLUE/9-3	354	353	2158.00	1	353	148	41.93	611.33	607.93	100	1244.81	20.55	44.43	274
Q72F89_DESVH/11-	B4SCQ1_PELPB/9-3	354	353	2197.00	1	353	156	44.19	622.38	618.98	100	1239.06	21.47	44.62	275
Q72F89_DESVH/11-	B3EEL2_CHLL2/9-3	354	353	2180.00	1	353	155	43.91	617.56	614.16	100	1238.77	18.25	51.58	276
Q72F89_DESVH/11-	Q8KBJ3_CHLTE/9-3	354	353	2291.00	1	353	172	48.73	649.01	645.61	100	1243.15	18.62	56.27	277
Q72F89_DESVH/11-	B4S9I9_PROA2/9-3	354	353	2211.00	1	353	164	46.46	626.35	622.95	100	1245.32	21.12	45.72	278
Q72F89_DESVH/11-	Q01S96_SOLUE/9-3	354	353	2133.00	1	353	150	42.49	604.25	600.85	100	1235.92	20.05	44.75	279
Q72F89_DESVH/11-	A8LH32_FRASN/9-3	354	353	2202.00	1	353	162	45.89	623.80	620.40	100	1244.59	20.39	46.95	280
Q72F89_DESVH/11-	Q1IQZ4_KORVE/9-3	354	353	2117.00	1	353	147	41.64	599.72	596.32	100	1235.97	18.83	46.80	281
Q72F89_DESVH/11-	A0QUN9_MYCS2/9-3	354	353	2207.00	1	353	158	44.76	625.21	621.81	100	1239.52	20.06	48.22	282
Q72F89_DESVH/11-	Q2JE40_FRASC/9-3	354	353	2185.00	1	353	159	45.04	618.98	615.58	100	1245.30	20.42	46.03	283
Q72F89_DESVH/11-	B8G3N7_CHLAD/9-3	354	353	2178.00	1	353	156	44.19	617.00	613.60	100	1237.09	18.19	51.73	284
Q72F89_DESVH/11-	Q825T0_STRAW/9-3	354	353	2236.00	1	353	165	46.74	633.43	630.03	100	1241.04	20.51	48.52	285
Q72F89_DESVH/11-	Q0RN44_FRAAA/9-3	354	353	2206.00	1	353	162	45.89	624.93	621.53	100	1243.32	21.17	45.47	286
Q72F89_DESVH/11-	A6C223_9PLAN/9-3	354	353	2148.00	1	353	149	42.21	608.50	605.10	100	1243.19	18.60	48.65	287
Q72F89_DESVH/11-	Q31KK3_SYNE7/9-3	354	355	2205.00	1	354	159	44.92	622.88	619.49	100	1248.39	21.39	44.72	288
Q72F89_DESVH/11-	A3ITK3_9CHRO/9-3	354	356	2167.00	2	353	148	41.93	613.88	607.08	100	1242.31	20.94	44.17	289
Q72F89_DESVH/11-	P72620_SYNY3/9-3	354	356	2207.00	2	353	155	43.91	625.21	618.41	100	1244.24	18.86	51.03	290
Q72F89_DESVH/11-	Q3M485_ANAVT/9-3	354	357	2216.00	3	353	154	43.63	627.76	617.56	100	1242.09	20.44	47.65	291
Q72F89_DESVH/11-	A0YJ31_LYNSP/9-3	354	361	2210.00	3	353	156	44.19	626.06	615.86	100	1249.32	20.40	47.08	292
Q72F89_DESVH/11-	Q117W1_TRIEI/9-3	354	361	2215.00	3	353	158	44.76	627.48	617.28	100	1243.92	20.57	47.20	293
Q72F89_DESVH/11-	Q6NIV0_CORDI/9-3	354	354	2159.00	4	351	153	43.59	615.10	601.42	100	1233.33	20.49	45.17	294
Q72F89_DESVH/11-	A0QVU9_MYCS2/9-3	354	355	2194.00	3	353	161	45.61	621.53	611.33	100	1243.88	21.12	44.99	295
Q72F89_DESVH/11-	A8L5A7_FRASN/9-3	354	356	2162.00	3	353	155	43.91	612.46	602.27	100	1242.30	21.37	43.03	296
Q72F89_DESVH/11-	A4FE76_SACEN/9-3	354	356	2166.00	3	353	154	43.63	613.60	603.40	100	1239.94	20.73	44.66	297
Q72F89_DESVH/11-	Q6PTA3_AZOCA/9-3	354	361	2233.00	3	353	167	47.31	632.58	622.38	100	1256.60	21.83	44.72	298
Q72F89_DESVH/11-	Q1J410_SPHAL/9-3	354	361	2162.00	3	353	152	43.06	612.46	602.27	100	1251.85	21.31	42.71	299
Q72F89_DESVH/11-	Q7WXP3_CUPNH/9-3	354	361	2183.00	3	353	157	44.48	618.41	608.22	100	1252.32	22.67	41.05	300
Q72F89_DESVH/11-	A4BQ13_9GAMM/9-3	354	361	2199.00	4	353	162	45.89	622.95	609.35	100	1254.43	20.50	46.08	301
Q72F89_DESVH/11-	A5E9B5_BRASB/9-3	354	361	2174.00	3	353	156	44.19	615.86	605.67	100	1253.03	21.86	42.13	302
Q72F89_DESVH/11-	A1B6P8_PARDP/9-3	354	365	2219.00	4	353	162	45.89	628.61	615.01	100	1259.10	18.12	52.97	303
Q72F89_DESVH/11-	Q20XQ7_RHOPB/15-	354	368	2208.00	4	353	161	45.61	625.50	611.90	100	1271.59	21.39	43.79	304
Q72F89_DESVH/11-	A6VPG1_ACTSZ/9-3	354	362	2200.00	3	353	157	44.48	623.23	613.03	100	1246.39	20.14	47.35	305
Q72F89_DESVH/11-	A3N1X6_ACTP2/9-3	354	362	2188.00	3	353	154	43.63	619.83	609.63	100	1248.70	21.82	43.04	306
Q72F89_DESVH/11-	A8GEJ9_SERP5/9-3	354	361	2189.00	3	353	156	44.19	620.11	609.92	100	1244.71	19.33	48.86	307
Q72F89_DESVH/11-	Q6D7U3_ERWCT/9-3	354	361	2298.00	3	353	174	49.29	650.99	640.79	100	1248.98	21.72	48.30	308
Q72F89_DESVH/11-	Q5PEA0_SALPA/9-3	354	361	2261.00	3	353	169	47.88	640.51	630.31	100	1249.93	23.97	42.18	309
Q72F89_DESVH/11-	B4U671_HYDS0/7-3	354	354	2068.00	3	350	140	40.00	590.86	580.57	100	1227.08	19.78	42.50	310
Q72F89_DESVH/11-	O67225_AQUAE/14-	354	364	2187.00	3	354	151	42.66	617.80	607.63	100	1250.66	20.16	46.44	311
Q72F89_DESVH/11-	A7GYJ2_CAMC5/9-3	354	353	2111.00	1	353	136	38.53	598.02	594.62	100	1234.28	20.19	43.42	312
Q72F89_DESVH/11-	A7I1P6_CAMHC/9-3	354	353	2114.00	1	353	135	38.24	598.87	595.47	100	1230.83	21.15	41.76	313
Q72F89_DESVH/11-	B9KGD1_CAMLR/9-3	354	353	2075.00	1	353	127	35.98	587.82	584.42	100	1232.48	19.04	44.25	314
Q72F89_DESVH/11-	A7H3Q9_CAMJD/9-3	354	353	2101.00	1	353	133	37.68	595.18	591.78	100	1233.88	20.15	43.04	315
Q72F89_DESVH/11-	Q4HSJ7_CAMUP/9-3	354	353	2078.00	1	353	132	37.39	588.67	585.27	100	1231.96	20.60	41.08	316
Q72F89_DESVH/11-	Q31DZ2_THICR/15-	354	359	2096.00	4	353	140	39.66	593.77	580.17	100	1249.10	18.64	45.44	317
Q72F89_DESVH/11-	Q1Z837_PHOPR/13-	354	359	2120.00	4	353	143	40.51	600.57	586.97	100	1247.25	19.63	44.46	318
Q72F89_DESVH/11-	A1S671_SHEAM/24-	354	359	2135.00	4	353	149	42.21	604.82	591.22	100	1250.14	18.85	46.94	319
Q72F89_DESVH/11-	Q1ZT04_PHOAS/14-	354	359	2090.00	4	353	140	39.66	592.07	578.47	100	1247.86	21.60	38.98	320
Q72F89_DESVH/11-	A8H458_SHEPA/13-	354	359	2134.00	4	353	141	39.94	604.53	590.93	100	1245.82	20.69	42.93	321
Q72F89_DESVH/11-	Q081V8_SHEFN/13-	354	359	2122.00	4	353	142	40.23	601.13	587.54	100	1246.40	19.16	45.70	322
Q72F89_DESVH/11-	A3QDS5_SHELP/13-	354	359	2132.00	4	353	144	40.79	603.97	590.37	100	1248.85	20.12	43.88	323
Q72F89_DESVH/11-	A3D3S4_SHEB5/13-	354	359	2134.00	4	353	145	41.08	604.53	590.93	100	1248.17	23.17	38.23	324
Q72F89_DESVH/11-	A4SLV8_AERS4/13-	354	357	2140.00	3	353	144	40.79	606.23	596.03	100	1249.64	22.18	40.14	325
Q72F89_DESVH/11-	Q1ZGM9_9GAMM/12-	354	364	2109.00	5	353	142	40.23	597.45	580.45	100	1253.93	20.05	42.64	326
Q72F89_DESVH/11-	A6Q3M7_NITSB/12-	354	364	2118.00	4	353	143	40.51	600.00	586.40	100	1246.90	20.54	42.41	327
Q72F89_DESVH/11-	A6QAT8_SULNB/15-	354	366	2069.00	5	353	134	37.96	586.12	569.12	100	1252.09	17.77	45.97	328
Q72F89_DESVH/11-	A8EUN7_ARCB4/16-	354	358	2064.00	3	353	130	36.83	584.70	574.50	100	1231.80	17.97	46.32	329
Q72F89_DESVH/11-	Q7M9N5_WOLSU/12-	354	359	2079.00	4	353	138	39.09	588.95	575.35	100	1243.97	23.46	35.60	330
Q72F89_DESVH/11-	Q7VJC1_HELHP/21-	354	359	2080.00	4	353	135	38.24	589.24	575.64	100	1242.47	20.42	41.01	331
Q72F89_DESVH/11-	Q17WE6_HELAH/12-	354	359	2057.00	4	353	131	37.11	582.72	569.12	100	1242.69	19.84	41.05	332
Q72F89_DESVH/11-	Q2RXN4_RHORT/12-	354	364	2184.00	3	354	158	44.63	616.95	606.78	100	1271.24	22.49	40.58	333
Q72F89_DESVH/11-	B2JX88_BURP8/9-3	354	357	2166.00	2	354	153	43.22	611.86	605.08	100	1245.95	16.86	54.57	334
Q72F89_DESVH/11-	A5IEY6_LEGPC/9-3	354	357	2131.00	2	354	144	40.68	601.98	595.20	100	1250.70	22.45	39.21	335
Q72F89_DESVH/11-	Q2SQT0_HAHCH/9-3	354	361	2158.00	3	354	150	42.37	609.60	599.44	100	1253.84	18.20	49.67	336
Q72F89_DESVH/11-	HYPD_AZOVI/9-370	354	362	2192.00	3	354	160	45.20	619.21	609.04	100	1256.73	21.28	43.96	337
Q72F89_DESVH/11-	Q2BN39_9GAMM/9-3	354	363	2234.00	3	354	163	46.05	631.07	620.90	100	1256.11	20.28	48.21	338
Q72F89_DESVH/11-	Q0A730_ALHEH/9-3	354	363	2181.00	3	354	154	43.50	616.10	605.93	100	1252.00	20.63	45.03	339
Q72F89_DESVH/11-	HYPD1_BRAJA/9-37	354	363	2209.00	3	354	156	44.07	624.01	613.84	100	1255.07	22.06	43.24	340
Q72F89_DESVH/11-	HYPD2_BRAJA/9-37	354	363	2251.00	3	354	162	45.76	635.88	625.71	100	1255.33	20.95	47.52	341
Q72F89_DESVH/11-	HYPD_RHILV/9-371	354	363	2205.00	3	354	157	44.35	622.88	612.71	100	1256.82	20.46	46.35	342
Q72F89_DESVH/11-	Q13BX4_RHOPS/9-3	354	363	2155.00	3	354	151	42.66	608.76	598.59	100	1259.22	21.37	41.92	343
Q72F89_DESVH/11-	Q20ZZ2_RHOPB/9-3	354	359	2192.00	3	354	164	46.33	619.21	609.04	100	1254.03	20.86	44.96	344
Q72F89_DESVH/11-	A1KC63_AZOSB/9-3	354	364	2186.00	4	354	164	46.33	617.51	603.95	100	1261.06	19.81	46.70	345
Q72F89_DESVH/11-	A2SJM7_METPP/9-3	354	363	2169.00	3	354	154	43.50	612.71	602.54	100	1260.34	21.30	42.65	346
Q72F89_DESVH/11-	A4JRG7_BURVG/9-3	354	362	2213.00	3	354	168	47.46	625.14	614.97	100	1262.48	22.54	42.17	347
Q72F89_DESVH/11-	Q478N8_DECAR/9-3	354	363	2169.00	3	354	155	43.79	612.71	602.54	100	1257.08	22.12	41.22	348
Q72F89_DESVH/11-	Q2W6T2_MAGSA/9-3	354	363	2152.00	3	354	149	42.09	607.91	597.74	100	1255.23	22.67	39.55	349
Q72F89_DESVH/11-	Q0EZV7_9PROT/9-3	354	357	2185.00	1	354	157	44.35	617.23	613.84	100	1247.59	19.70	47.58	350
Q72F89_DESVH/11-	Q83WU7_THIRO/9-3	354	360	2200.00	4	354	158	44.63	621.47	607.91	100	1250.85	22.66	41.89	351
Q72F89_DESVH/11-	A0P441_9RHOB/9-3	354	363	2180.00	3	354	152	42.94	615.82	605.65	100	1255.93	21.01	43.99	352
Q72F89_DESVH/11-	A0P1M6_9RHOB/9-3	354	363	2185.00	3	354	153	43.22	617.23	607.06	100	1250.77	17.03	54.85	353
Q72F89_DESVH/11-	O28901_ARCFU/14-	354	355	2069.00	5	346	144	41.62	597.98	580.64	100	1234.67	21.14	39.47	354
Q72F89_DESVH/11-	Q977P6_THELI/8-3	354	361	2131.00	5	352	142	40.34	605.40	588.35	100	1248.96	22.01	40.08	355
Q72F89_DESVH/11-	O58609_PYRHO/7-3	354	360	2152.00	5	352	144	40.91	611.36	594.32	100	1246.63	20.28	44.64	356
Q72F89_DESVH/11-	Q5JII1_PYRKO/10-	354	362	2140.00	5	352	143	40.63	607.95	590.91	100	1245.14	20.88	42.85	357
Q72F89_DESVH/11-	Y993_METJA/6-358	354	353	2106.00	4	351	136	38.75	600.00	586.32	100	1226.63	17.85	49.26	358
Q72F89_DESVH/11-	Q6M0I1_METMP/10-	354	350	2043.00	6	347	133	38.33	588.76	568.01	100	1229.38	19.12	42.54	359
Q72F89_DESVH/11-	A6UVF5_META3/7-3	354	366	2114.00	4	352	138	39.20	600.57	586.93	100	1244.58	22.10	39.34	360
Q72F89_DESVH/11-	O27144_METTH/1-3	354	348	2124.00	6	347	153	44.09	612.10	591.35	100	1229.02	19.58	45.70	361
Q72F89_DESVH/11-	A5ULS2_METS3/1-3	354	348	2088.00	6	347	141	40.63	601.73	580.98	100	1224.89	19.14	45.10	362
Q72F89_DESVH/11-	Q2NEU1_METST/1-3	354	347	2059.00	7	346	139	40.17	595.09	570.81	100	1221.11	19.67	42.59	363
Q72F89_DESVH/11-	Q8TYR6_METKA/5-3	354	346	2060.00	7	343	153	44.61	600.58	576.09	100	1224.32	22.83	36.60	364
