I	J	ILEN	JLEN	MATCH	NGAPS	NALIG	NIDENT	%IDENT	NAS	NASAL	NRANS	RMEAN	STDEV	SCORE	PWMATCH
d2h5ca_/1-198	d1npma_/1-225	198	225	777.00	11	178	48	26.97	436.52	362.36	100	730.10	15.94	2.94	217
d2h5ca_/1-198	d1ddja_/1-247	198	247	786.00	10	192	39	20.31	409.38	346.88	100	746.65	13.39	2.94	218
d2h5ca_/1-198	d1fona_/1-232	198	232	805.00	6	193	43	22.28	417.10	379.79	100	743.73	15.27	4.01	219
d2h5ca_/1-198	d1pytc_/1-248	198	248	817.00	8	193	46	23.83	423.32	373.58	100	755.00	14.23	4.36	220
d2h5ca_/1-198	d1gvza_/1-237	198	237	758.00	9	194	39	20.10	390.72	335.05	100	725.28	13.01	2.51	221
d2h5ca_/1-198	d1a5ia_/1-265	198	265	803.00	6	196	41	20.92	409.69	372.96	100	752.51	14.38	3.51	222
d2h5ca_/1-198	g1ucy.1/1-297	198	297	772.00	12	190	45	23.68	406.32	330.53	100	757.15	15.59	0.95	223
d2h5ca_/1-198	g1h8d.1/1-290	198	290	805.00	7	197	42	21.32	408.63	365.99	100	753.08	13.50	3.85	224
d2h5ca_/1-198	g1jou.1/1-305	198	305	781.00	7	192	39	20.31	406.77	363.02	100	763.55	14.30	1.22	225
d2h5ca_/1-198	g1vr1.1/1-287	198	287	757.00	9	186	43	23.12	406.99	348.92	100	747.96	14.59	0.62	226
d2h5ca_/1-198	g2hnt.1/1-265	198	265	761.00	8	189	39	20.63	402.65	351.85	100	735.35	13.43	1.91	227
d2h5ca_/1-198	d1tona_/1-235	198	235	782.00	11	188	48	25.53	415.96	345.74	100	735.50	14.29	3.25	228
d2h5ca_/1-198	d1hj8a_/1-222	198	222	804.00	9	187	50	26.74	429.95	372.19	100	743.98	15.43	3.89	229
d2h5ca_/1-198	d1a0ja_/1-223	198	223	805.00	9	184	48	26.09	437.50	378.80	100	752.60	16.28	3.22	230
d2h5ca_/1-198	d4i8ha_/1-223	198	223	817.00	9	187	50	26.74	436.90	379.14	100	760.36	16.05	3.53	231
d2h5ca_/1-198	d1ezxc_/1-199	198	199	785.00	7	185	44	23.78	424.32	378.92	100	724.43	14.79	4.09	232
d2h5ca_/1-198	d1gdna_/1-224	198	224	834.00	8	185	50	27.03	450.81	398.92	100	784.10	14.97	3.33	233
d2h5ca_/1-198	d2ra3a_/1-224	198	224	803.00	9	188	45	23.94	427.13	369.68	100	747.33	14.62	3.81	234
d2h5ca_/1-198	d3p95a_/1-224	198	224	785.00	9	188	43	22.87	417.55	360.11	100	737.70	13.37	3.54	235
d2h5ca_/1-198	d2f91a1/1-237	198	237	796.00	11	189	48	25.40	421.16	351.32	100	752.30	17.34	2.52	236
d2h5ca_/1-198	d3fp7e_/1-223	198	223	793.00	9	187	46	24.60	424.06	366.31	100	736.72	15.14	3.72	237
d2h5ca_/1-198	d2a31a_/1-223	198	223	812.00	9	187	50	26.74	434.22	376.47	100	755.57	17.21	3.28	238
d2h5ca_/1-198	g1rtf.1/1-261	198	261	789.00	6	196	40	20.41	402.55	365.82	100	749.21	14.43	2.76	239
d2h5ca_/1-198	d3mhwu_/1-247	198	247	783.00	10	190	42	22.11	412.11	348.95	100	743.76	13.43	2.92	240
d2h5ca_/1-198	d1bqya_/1-234	198	234	790.00	9	190	50	26.32	415.79	358.95	100	732.51	15.55	3.70	241
d2h5ca_/1-198	d1op0a_/1-234	198	234	810.00	5	193	42	21.76	419.69	388.60	100	736.09	15.06	4.91	242
d2h5ca_/1-198	d2aiqa_/1-231	198	231	853.00	12	189	60	31.75	451.32	375.13	100	739.29	14.54	7.82	243
d2h5ca_/1-198	d2eeka_/1-220	198	220	779.00	9	185	47	25.41	421.08	362.70	100	738.15	12.93	3.16	244
d2h5ca_/1-198	d3s9ba_/1-234	198	234	790.00	10	187	48	25.67	422.46	358.29	100	732.14	14.08	4.11	245
d2h5ca_/1-198	d3s69a_/1-234	198	234	819.00	9	192	54	28.12	426.56	370.31	100	737.93	16.76	4.84	246
d2h5ca_/1-198	d2rdla_/1-226	198	226	769.00	11	181	51	28.18	424.86	351.93	100	717.54	15.92	3.23	247
d2h5ca_/1-198	d4e7na_/1-238	198	238	805.00	9	195	47	24.10	412.82	357.44	100	730.26	14.33	5.22	248
d2h5ca_/1-198	d2y5fa_/1-234	198	234	778.00	8	189	42	22.22	411.64	360.85	100	736.81	14.55	2.83	249
d2h5ca_/1-198	d2anya_/1-238	198	238	755.00	10	183	45	24.59	412.57	346.99	100	733.16	14.68	1.49	250
d2h5ca_/1-198	d2bz6h_/1-254	198	254	803.00	8	192	48	25.00	418.23	368.23	100	753.60	14.50	3.41	251
d2h5ca_/1-198	d2wphs_/1-235	198	235	763.00	10	186	44	23.66	410.22	345.70	100	745.06	14.96	1.20	252
d2h5ca_/1-198	d1spja_/1-238	198	238	784.00	9	187	47	25.13	419.25	361.50	100	728.46	14.38	3.86	253
d2h5ca_/1-198	d2f9na_/1-243	198	243	769.00	10	188	44	23.40	409.04	345.21	100	720.26	16.00	3.05	254
d2h5ca_/1-198	d2z7fe_/1-218	198	218	759.00	7	195	41	21.03	389.23	346.15	100	743.60	17.34	0.89	255
d2h5ca_/1-198	d4dgja_/1-235	198	235	766.00	7	189	42	22.22	405.29	360.85	100	732.66	14.58	2.29	256
d2h5ca_/1-198	d3tjva_/1-225	198	225	755.00	9	184	46	25.00	410.33	351.63	100	728.28	15.39	1.74	257
d2h5ca_/1-198	d2zchp_/1-237	198	237	798.00	11	188	52	27.66	424.47	354.26	100	734.16	15.92	4.01	258
d2h5ca_/1-198	d4gsoa_/1-232	198	232	804.00	9	194	48	24.74	414.43	358.76	100	735.47	15.65	4.38	259
d2h5ca_/1-198	d3g01a_/1-227	198	227	789.00	3	195	37	18.97	404.62	386.15	100	731.10	14.35	4.04	260
d2h5ca_/1-198	d3u1jb_/1-166	198	166	637.00	3	165	29	17.58	386.06	364.24	100	635.27	13.76	0.13	261
d2h5ca_/1-198	d2fomb1/1-150	198	150	591.00	7	150	30	20.00	394.00	338.00	100	585.78	12.32	0.42	262
d2h5ca_/1-198	g1dy9.1/1-188	198	188	713.00	3	188	28	14.89	379.26	360.11	100	692.24	15.19	1.37	263
d2h5ca_/1-198	g1n1l.1/1-202	198	202	746.00	7	180	42	23.33	414.44	367.78	100	716.77	17.03	1.72	264
d2h5ca_/1-198	g1n1l.2/1-170	198	170	659.00	5	160	32	20.00	411.88	374.38	100	645.80	14.01	0.94	265
d2h5ca_/1-198	d1cu1a1/1-201	198	201	749.00	6	187	38	20.32	400.53	362.03	100	721.11	15.09	1.85	266
d2h5ca_/1-198	d1dxwa_/1-165	198	165	651.00	5	164	31	18.90	396.95	360.37	100	633.16	14.13	1.26	267
d2h5ca_/1-198	d2fp7b1/1-152	198	152	610.00	9	150	36	24.00	406.67	334.67	100	591.15	15.61	1.21	268
d2h5ca_/1-198	d1mbma_/1-198	198	198	758.00	8	182	42	23.08	416.48	363.74	100	725.91	14.17	2.26	269
d2h5ca_/1-198	d1lvmb_/1-219	198	219	756.00	7	193	32	16.58	391.71	348.19	100	715.82	17.42	2.31	270
d2h5ca_/1-198	d1q31a_/1-239	198	239	766.00	8	197	38	19.29	388.83	340.10	100	731.11	15.47	2.26	271
d2h5ca_/1-198	d1vcpa_/1-149	198	149	586.00	5	149	30	20.13	393.29	353.02	100	573.49	13.35	0.94	272
d2h5ca_/1-198	d1svpa_/1-160	198	160	630.00	5	159	25	15.72	396.23	358.49	100	608.84	12.32	1.72	273
d2h5ca_/1-198	d1ep5a_/1-156	198	156	604.00	5	151	23	15.23	400.00	360.26	100	590.24	13.96	0.99	274
d2h5ca_/1-198	d4agka_/1-152	198	152	607.00	6	151	25	16.56	401.99	354.30	100	586.43	13.82	1.49	275
d2h5ca_/1-198	d3keea_/1-178	198	178	684.00	2	178	27	15.17	384.27	370.79	100	669.06	15.27	0.98	276
d2h5ca_/1-198	d3sv8a_/1-193	198	193	743.00	6	181	43	23.76	410.50	370.72	100	710.26	15.52	2.11	277
d2h5ca_/1-198	d2ggvb_/1-169	198	169	671.00	7	169	34	20.12	397.04	347.34	100	634.93	14.48	2.49	278
d2h5ca_/1-198	d3e90b_/1-176	198	176	678.00	8	169	36	21.30	401.18	344.38	100	651.74	13.98	1.88	279
d2h5ca_/1-198	d2hrva_/1-139	198	139	537.00	1	139	21	15.11	386.33	377.70	100	524.34	11.60	1.09	280
d2h5ca_/1-198	d2bhga1/1-199	198	199	735.00	5	183	29	15.85	401.64	368.85	100	705.55	14.97	1.97	281
d2h5ca_/1-198	d3sjia_/1-179	198	179	666.00	4	174	27	15.52	382.76	355.17	100	655.28	13.96	0.77	282
d2h5ca_/1-198	d3q3ya_/1-181	198	181	686.00	7	170	37	21.76	403.53	354.12	100	659.59	15.35	1.72	283
d2h5ca_/1-198	d2hala_/1-212	198	212	716.00	9	170	39	22.94	421.18	357.65	100	721.68	15.96	-0.36	284
d2h5ca_/1-198	d1cqqa_/1-180	198	180	665.00	3	178	26	14.61	373.60	353.37	100	657.51	14.75	0.51	285
d2h5ca_/1-198	d2zu2a_/1-300	198	300	789.00	9	195	46	23.59	404.62	349.23	100	795.04	14.19	-0.43	286
d2h5ca_/1-198	d3tloa_/1-302	198	302	794.00	11	195	42	21.54	407.18	339.49	100	794.80	13.59	-0.06	287
d2h5ca_/1-198	d3d23a_/1-302	198	302	762.00	9	196	39	19.90	388.78	333.67	100	788.32	12.66	-2.08	288
d2h5ca_/1-198	d3tnta_/1-306	198	306	774.00	7	197	35	17.77	392.89	350.25	100	781.06	13.06	-0.54	289
d2h5ca_/1-198	d1lvoa_/1-299	198	299	779.00	7	193	40	20.73	403.63	360.10	100	795.41	14.73	-1.11	290
d2h5ca_/1-198	d3zvea_/1-189	198	189	713.00	6	181	34	18.78	393.92	354.14	100	676.41	14.31	2.56	291
d2h5ca_/1-198	d4dcda_/1-184	198	184	703.00	6	175	33	18.86	401.71	360.57	100	678.30	15.30	1.61	292
d2h5ca_/1-198	d2ea3a_/1-183	198	183	1119.00	6	182	91	50.00	614.84	575.27	100	713.02	15.20	26.72	293
d2h5ca_/1-198	d3stia_/1-228	198	228	812.00	7	189	44	23.28	429.63	385.19	100	751.71	14.03	4.30	294
d2h5ca_/1-198	d2qxia_/1-224	198	224	782.00	5	189	42	22.22	413.76	382.01	100	731.43	15.45	3.27	295
d2h5ca_/1-198	d3gylb_/1-247	198	247	768.00	11	191	46	24.08	402.09	332.98	100	750.90	14.60	1.17	296
d2h5ca_/1-198	d2oq5a_/1-232	198	232	797.00	12	188	53	28.19	423.94	347.34	100	740.65	16.64	3.39	297
d2h5ca_/1-198	d2bdga_/1-223	198	223	757.00	13	182	47	25.82	415.93	330.22	100	735.09	15.59	1.41	298
d2h5ca_/1-198	d2asub_/1-225	198	225	720.00	6	198	33	16.67	363.64	327.27	100	728.00	16.31	-0.49	299
d2h5ca_/1-198	d2odpa2/1-288	198	288	785.00	13	198	48	24.24	396.46	317.68	100	760.98	13.49	1.78	300
d2h5ca_/1-198	d2zgca_/1-231	198	231	769.00	10	188	44	23.40	409.04	345.21	100	739.84	15.50	1.88	301
d2h5ca_/1-198	d3tjoa_/1-211	198	211	754.00	7	184	39	21.20	409.78	364.13	100	718.72	18.88	1.87	302
d2h5ca_/1-198	d2psxa_/1-227	198	227	768.00	9	188	44	23.40	408.51	351.06	100	726.34	14.62	2.85	303
d2h5ca_/1-198	d2qy0b_/1-240	198	240	757.00	7	190	38	20.00	398.42	354.21	100	736.22	15.94	1.30	304
d2h5ca_/1-198	d3govb_/1-251	198	251	759.00	11	188	46	24.47	403.72	333.51	100	741.82	14.50	1.18	305
d2h5ca_/1-198	d3qzra_/1-180	198	180	672.00	4	176	28	15.91	381.82	354.55	100	654.59	13.83	1.26	306
d2h5ca_/1-198	d4fvda_/1-138	198	138	550.00	5	138	27	19.57	398.55	355.07	100	539.98	13.00	0.77	307
d2h5ca_/1-198	d2q6fa_/1-301	198	301	782.00	8	198	40	20.20	394.95	346.46	100	787.75	13.09	-0.44	308
d2h5ca_/1-198	d2ouaa_/1-188	198	188	1123.00	7	185	89	48.11	607.03	561.62	100	725.22	17.47	22.77	309
d2h5ca_/1-198	d3h7oa_/1-228	198	228	713.00	9	196	30	15.31	363.78	308.67	100	719.78	13.71	-0.49	310
d2h5ca_/1-198	d3h7ta_/1-235	198	235	767.00	9	193	37	19.17	397.41	341.45	100	738.52	13.82	2.06	311
d2h5ca_/1-198	d2as9a_/1-207	198	207	753.00	6	188	37	19.68	400.53	362.23	100	710.26	15.41	2.77	312
d2h5ca_/1-198	d2vida_/1-204	198	204	743.00	6	186	34	18.28	399.46	360.75	100	712.47	16.78	1.82	313
d2h5ca_/1-198	d3ufaa_/1-200	198	200	734.00	8	178	43	24.16	412.36	358.43	100	707.42	17.03	1.56	314
d2h5ca_/1-198	d2pfea_/1-186	198	186	1180.00	5	185	97	52.43	637.84	605.41	100	716.51	16.19	28.62	315
d2h5ca_/1-198	d3mmga_/1-217	198	217	736.00	7	188	30	15.96	391.49	346.81	100	714.56	13.98	1.53	316
d2h5ca_/1-198	d1ym0a_/1-238	198	238	791.00	9	189	51	26.98	418.52	361.38	100	759.68	15.67	2.00	317
d1agja_/1-242	d1qtfa_/1-246	242	246	1408.00	5	230	105	45.65	612.17	586.09	100	880.13	19.10	27.63	318
d1agja_/1-242	d1hpga_/1-187	242	187	740.00	6	187	33	17.65	395.72	357.22	100	719.01	14.15	1.48	319
d1agja_/1-242	d1p3ca_/1-215	242	215	946.00	10	206	61	29.61	459.22	400.97	100	806.76	16.05	8.68	320
d1agja_/1-242	d1lcya2/1-205	242	205	834.00	12	195	42	21.54	427.69	353.85	100	763.93	16.17	4.33	321
d1agja_/1-242	d2sgaa_/1-181	242	181	701.00	5	181	29	16.02	387.29	354.14	100	698.00	12.63	0.24	322
d1agja_/1-242	d3cs0a3/1-249	242	249	965.00	8	228	49	21.49	423.25	381.14	100	876.03	18.66	4.77	323
d1agja_/1-242	d1l1ja_/1-228	242	228	912.00	8	215	49	22.79	424.19	379.53	100	824.80	18.08	4.82	324
d1agja_/1-242	d2z9ia2/1-221	242	221	887.00	12	198	55	27.78	447.98	375.25	100	813.47	16.52	4.45	325
d1agja_/1-242	d2sfaa_/1-191	242	191	730.00	7	191	33	17.28	382.20	338.22	100	728.92	15.13	0.07	326
d1agja_/1-242	d3beua_/1-224	242	224	813.00	4	220	28	12.73	369.55	347.73	100	808.80	14.99	0.28	327
d1agja_/1-242	d1os8a_/1-223	242	223	807.00	10	202	42	20.79	399.50	340.10	100	807.48	15.77	-0.03	328
d1agja_/1-242	d3i77a_/1-230	242	230	825.00	4	224	32	14.29	368.30	346.88	100	823.38	14.47	0.11	329
d1agja_/1-242	d2o8la_/1-216	242	216	1075.00	5	214	60	28.04	502.34	474.30	100	816.80	18.57	13.90	330
d1agja_/1-242	d3lgia_/1-220	242	220	852.00	3	212	38	17.92	401.89	384.91	100	813.84	14.27	2.67	331
d1agja_/1-242	d2qa9e_/1-185	242	185	727.00	8	185	40	21.62	392.97	341.08	100	710.79	13.29	1.22	332
d1agja_/1-242	g1gg6.1/1-240	242	240	867.00	6	233	33	14.16	372.10	341.20	100	836.57	16.69	1.82	333
d1agja_/1-242	d1pytd_/1-251	242	251	885.00	13	220	53	24.09	402.27	331.36	100	849.81	18.49	1.90	334
d1agja_/1-242	g1kdq.1/1-226	242	226	826.00	6	220	31	14.09	375.45	342.73	100	809.49	16.00	1.03	335
d1agja_/1-242	d1eq9a_/1-222	242	222	833.00	8	203	44	21.67	410.34	363.05	100	809.54	16.56	1.42	336
d1agja_/1-242	d1sgfa_/1-228	242	228	858.00	3	224	35	15.62	383.04	366.96	100	813.67	19.28	2.30	337
d1agja_/1-242	d1sgfg_/1-237	242	237	871.00	5	231	36	15.58	377.06	351.08	100	827.20	18.06	2.42	338
d1agja_/1-242	d1autc_/1-240	242	240	846.00	7	231	36	15.58	366.23	329.87	100	838.31	18.09	0.43	339
d1agja_/1-242	g1fiz.1/1-277	242	277	898.00	10	231	49	21.21	388.74	336.80	100	870.19	16.36	1.70	340
d1agja_/1-242	g1fiw.1/1-275	242	275	887.00	9	231	45	19.48	383.98	337.23	100	871.93	14.50	1.04	341
d1agja_/1-242	d2fpza_/1-243	242	243	833.00	6	233	33	14.16	357.51	326.61	100	824.49	16.49	0.52	342
d1agja_/1-242	d1cgha_/1-224	242	224	829.00	7	221	35	15.84	375.11	337.10	100	803.27	15.40	1.67	343
d1agja_/1-242	d4k60a_/1-226	242	226	863.00	7	223	42	18.83	387.00	349.33	100	808.99	16.04	3.37	344
d1agja_/1-242	d3rp2a_/1-224	242	224	819.00	9	220	40	18.18	372.27	323.18	100	801.56	16.93	1.03	345
d1agja_/1-242	d1pfxc_/1-235	242	235	853.00	7	223	39	17.49	382.51	344.84	100	835.31	18.91	0.94	346
d1agja_/1-242	d1kigh_/1-241	242	241	850.00	6	210	44	20.95	404.76	370.48	100	843.14	18.41	0.37	347
d1agja_/1-242	d1fxya_/1-228	242	228	860.00	4	224	37	16.52	383.93	362.50	100	818.39	17.04	2.44	348
d1agja_/1-242	d3bg8a_/1-238	242	238	882.00	7	213	49	23.00	414.08	374.65	100	837.25	14.53	3.08	349
d1agja_/1-242	d1elva1/1-259	242	259	936.00	12	217	58	26.73	431.34	364.98	100	868.55	15.61	4.32	350
d1agja_/1-242	d1azza_/1-226	242	226	825.00	5	221	34	15.38	373.30	346.15	100	806.26	14.80	1.27	351
d1agja_/1-242	d1eufa_/1-224	242	224	848.00	5	224	32	14.29	378.57	351.79	100	811.22	17.28	2.13	352
d1agja_/1-242	d1elta_/1-236	242	236	861.00	8	211	45	21.33	408.06	362.56	100	835.11	16.53	1.57	353
d1agja_/1-242	d3hgpa_/1-240	242	240	858.00	9	228	36	15.79	376.32	328.95	100	841.37	17.85	0.93	354
d1agja_/1-242	d1brup_/1-241	242	241	888.00	6	235	38	16.17	377.87	347.23	100	837.49	17.02	2.97	355
d1agja_/1-242	d1m9ua_/1-241	242	241	841.00	4	230	31	13.48	365.65	344.78	100	844.65	17.61	-0.21	356
d1agja_/1-242	d1ekbb_/1-235	242	235	829.00	6	232	29	12.50	357.33	326.29	100	820.44	19.78	0.43	357
d1agja_/1-242	d1rrka1/1-287	242	287	902.00	9	240	41	17.08	375.83	330.83	100	903.30	14.68	-0.09	358
d1agja_/1-242	d2xw9a_/1-228	242	228	839.00	4	225	33	14.67	372.89	351.56	100	809.50	16.96	1.74	359
d1agja_/1-242	d1orfa_/1-232	242	232	853.00	8	206	47	22.82	414.08	367.48	100	825.79	17.25	1.58	360
d1agja_/1-242	d1iaua_/1-226	242	226	850.00	4	226	34	15.04	376.11	354.87	100	814.31	17.53	2.04	361
d1agja_/1-242	d1fi8a_/1-227	242	227	837.00	7	225	32	14.22	372.00	334.67	100	822.74	17.16	0.83	362
d1agja_/1-242	d1mzaa_/1-240	242	240	863.00	8	207	44	21.26	416.91	370.53	100	845.62	16.02	1.08	363
d1agja_/1-242	d1a7sa_/1-225	242	225	828.00	7	220	30	13.64	376.36	338.18	100	802.66	17.84	1.42	364
d1agja_/1-242	d1si5h_/1-234	242	234	815.00	7	219	36	16.44	372.15	333.79	100	824.94	17.08	-0.58	365
d1agja_/1-242	d1z8ga1/1-255	242	255	876.00	7	234	40	17.09	374.36	338.46	100	850.06	15.94	1.63	366
d1agja_/1-242	d2hlca_/1-230	242	230	832.00	7	224	38	16.96	371.43	333.93	100	822.60	17.44	0.54	367
d1agja_/1-242	d1lo6a_/1-221	242	221	826.00	6	203	41	20.20	406.90	371.43	100	792.38	15.41	2.18	368
d1agja_/1-242	g2pka.1/1-233	242	233	874.00	8	224	39	17.41	390.18	347.32	100	817.57	18.04	3.13	369
d1agja_/1-242	d1ao5a_/1-237	242	237	847.00	5	228	31	13.60	371.49	345.18	100	823.36	16.02	1.48	370
d1agja_/1-242	d1q3xa1/1-242	242	242	872.00	9	206	52	25.24	423.30	370.87	100	842.44	18.48	1.60	371
d1agja_/1-242	d3ncla_/1-241	242	241	843.00	9	215	44	20.47	392.09	341.86	100	831.38	15.71	0.74	372
d1agja_/1-242	d1fuja_/1-221	242	221	826.00	6	221	33	14.93	373.76	341.18	100	786.36	16.53	2.40	373
d1agja_/1-242	d1npma_/1-225	242	225	887.00	9	198	54	27.27	447.98	393.43	100	805.72	16.30	4.99	374
d1agja_/1-242	d1ddja_/1-247	242	247	890.00	9	221	46	20.81	402.71	353.85	100	837.45	17.23	3.05	375
d1agja_/1-242	d1fona_/1-232	242	232	814.00	8	224	34	15.18	363.39	320.54	100	815.29	16.96	-0.08	376
d1agja_/1-242	d1pytc_/1-248	242	248	861.00	11	217	48	22.12	396.77	335.94	100	843.46	16.03	1.09	377
d1agja_/1-242	d1gvza_/1-237	242	237	857.00	6	229	34	14.85	374.24	342.79	100	824.81	17.21	1.87	378
d1agja_/1-242	d1a5ia_/1-265	242	265	931.00	11	229	53	23.14	406.55	348.91	100	879.12	19.95	2.60	379
d1agja_/1-242	g1ucy.1/1-297	242	297	932.00	10	240	48	20.00	388.33	338.33	100	901.99	17.44	1.72	380
d1agja_/1-242	g1h8d.1/1-290	242	290	929.00	10	240	44	18.33	387.08	337.08	100	895.34	16.31	2.06	381
d1agja_/1-242	g1jou.1/1-305	242	305	948.00	11	237	48	20.25	400.00	344.30	100	913.05	17.15	2.04	382
d1agja_/1-242	g1vr1.1/1-287	242	287	919.00	8	238	46	19.33	386.13	345.80	100	896.49	17.42	1.29	383
d1agja_/1-242	g2hnt.1/1-265	242	265	908.00	7	239	42	17.57	379.92	344.77	100	869.83	16.71	2.28	384
d1agja_/1-242	d1tona_/1-235	242	235	891.00	7	228	37	16.23	390.79	353.95	100	830.72	17.76	3.39	385
d1agja_/1-242	d1hj8a_/1-222	242	222	828.00	6	219	40	18.26	378.08	345.21	100	804.01	13.36	1.80	386
d1agja_/1-242	d1a0ja_/1-223	242	223	866.00	5	220	40	18.18	393.64	366.36	100	808.94	17.13	3.33	387
d1agja_/1-242	d4i8ha_/1-223	242	223	829.00	7	218	40	18.35	380.28	341.74	100	811.79	15.88	1.08	388
d1agja_/1-242	d1ezxc_/1-199	242	199	760.00	6	196	40	20.41	387.76	351.02	100	749.22	15.28	0.71	389
d1agja_/1-242	d1gdna_/1-224	242	224	826.00	4	208	37	17.79	397.12	374.04	100	814.87	16.76	0.66	390
d1agja_/1-242	d2ra3a_/1-224	242	224	850.00	5	218	40	18.35	389.91	362.39	100	817.18	17.98	1.83	391
d1agja_/1-242	d3p95a_/1-224	242	224	827.00	6	220	36	16.36	375.91	343.18	100	803.87	15.95	1.45	392
d1agja_/1-242	d2f91a1/1-237	242	237	839.00	6	228	32	14.04	367.98	336.40	100	845.02	18.05	-0.33	393
d1agja_/1-242	d3fp7e_/1-223	242	223	837.00	5	216	41	18.98	387.50	359.72	100	800.75	16.47	2.20	394
d1agja_/1-242	d2a31a_/1-223	242	223	831.00	7	218	41	18.81	381.19	342.66	100	805.64	16.22	1.56	395
d1agja_/1-242	g1rtf.1/1-261	242	261	896.00	10	222	44	19.82	403.60	349.55	100	863.34	15.76	2.07	396
d1agja_/1-242	d3mhwu_/1-247	242	247	864.00	9	226	37	16.37	382.30	334.51	100	854.49	18.29	0.52	397
d1agja_/1-242	d1bqya_/1-234	242	234	845.00	8	223	42	18.83	378.92	335.87	100	823.16	16.41	1.33	398
d1agja_/1-242	d1op0a_/1-234	242	234	865.00	8	216	45	20.83	400.46	356.02	100	825.63	18.14	2.17	399
d1agja_/1-242	d2aiqa_/1-231	242	231	872.00	4	222	39	17.57	392.79	371.17	100	812.85	16.65	3.55	400
d1agja_/1-242	d2eeka_/1-220	242	220	852.00	7	216	40	18.52	394.44	355.56	100	795.58	16.05	3.52	401
d1agja_/1-242	d3s9ba_/1-234	242	234	864.00	9	210	44	20.95	411.43	360.00	100	817.42	16.34	2.85	402
d1agja_/1-242	d3s69a_/1-234	242	234	855.00	9	208	50	24.04	411.06	359.13	100	827.58	16.09	1.70	403
d1agja_/1-242	d2rdla_/1-226	242	226	846.00	6	220	35	15.91	384.55	351.82	100	811.32	16.76	2.07	404
d1agja_/1-242	d4e7na_/1-238	242	238	866.00	6	224	39	17.41	386.61	354.46	100	824.21	17.05	2.45	405
d1agja_/1-242	d2y5fa_/1-234	242	234	838.00	7	210	40	19.05	399.05	359.05	100	831.70	16.78	0.38	406
d1agja_/1-242	d2anya_/1-238	242	238	855.00	9	228	42	18.42	375.00	327.63	100	835.28	14.41	1.37	407
d1agja_/1-242	d2bz6h_/1-254	242	254	875.00	5	239	35	14.64	366.11	341.00	100	850.88	15.46	1.56	408
d1agja_/1-242	d2wphs_/1-235	242	235	860.00	8	223	42	18.83	385.65	342.60	100	836.52	14.53	1.62	409
d1agja_/1-242	d1spja_/1-238	242	238	910.00	6	230	39	16.96	395.65	364.35	100	828.28	17.29	4.73	410
d1agja_/1-242	d2f9na_/1-243	242	243	825.00	10	211	47	22.27	391.00	334.12	100	825.80	16.33	-0.05	411
d1agja_/1-242	d2z7fe_/1-218	242	218	811.00	8	218	39	17.89	372.02	327.98	100	781.75	15.90	1.84	412
d1agja_/1-242	d4dgja_/1-235	242	235	852.00	6	231	35	15.15	368.83	337.66	100	823.74	15.37	1.84	413
d1agja_/1-242	d3tjva_/1-225	242	225	821.00	5	222	37	16.67	369.82	342.79	100	808.90	15.44	0.78	414
d1agja_/1-242	d2zchp_/1-237	242	237	875.00	4	235	39	16.60	372.34	351.91	100	820.43	17.67	3.09	415
d1agja_/1-242	d4gsoa_/1-232	242	232	840.00	7	222	36	16.22	378.38	340.54	100	822.90	17.09	1.00	416
d1agja_/1-242	d3g01a_/1-227	242	227	868.00	7	225	36	16.00	385.78	348.44	100	822.04	18.08	2.54	417
d1agja_/1-242	d3u1jb_/1-166	242	166	711.00	9	165	47	28.48	430.91	365.45	100	658.53	13.47	3.89	418
d1agja_/1-242	d2fomb1/1-150	242	150	659.00	6	149	40	26.85	442.28	393.96	100	602.58	12.69	4.45	419
d1agja_/1-242	g1dy9.1/1-188	242	188	722.00	9	183	43	23.50	394.54	335.52	100	700.73	13.38	1.59	420
d1agja_/1-242	g1n1l.1/1-202	242	202	764.00	8	199	37	18.59	383.92	335.68	100	740.77	15.87	1.46	421
d1agja_/1-242	g1n1l.2/1-170	242	170	656.00	9	170	34	20.00	385.88	322.35	100	646.54	12.30	0.77	422
d1agja_/1-242	d1cu1a1/1-201	242	201	756.00	9	197	38	19.29	383.76	328.93	100	742.74	13.26	1.00	423
d1agja_/1-242	d1dxwa_/1-165	242	165	649.00	8	165	35	21.21	393.33	335.15	100	638.02	12.53	0.88	424
d1agja_/1-242	d2fp7b1/1-152	242	152	644.00	10	152	39	25.66	423.68	344.74	100	607.15	13.53	2.72	425
d1agja_/1-242	d1mbma_/1-198	242	198	738.00	7	197	30	15.23	374.62	331.98	100	744.44	12.37	-0.52	426
d1agja_/1-242	d1lvmb_/1-219	242	219	809.00	5	211	29	13.74	383.41	354.98	100	799.55	16.94	0.56	427
d1agja_/1-242	d1q31a_/1-239	242	239	841.00	5	226	29	12.83	372.12	345.58	100	848.94	19.14	-0.41	428
d1agja_/1-242	d1vcpa_/1-149	242	149	639.00	6	147	35	23.81	434.69	385.71	100	593.29	14.39	3.18	429
d1agja_/1-242	d1svpa_/1-160	242	160	613.00	9	156	35	22.44	392.95	323.72	100	633.97	13.29	-1.58	430
d1agja_/1-242	d1ep5a_/1-156	242	156	611.00	6	154	29	18.83	396.75	350.00	100	623.04	15.01	-0.80	431
d1agja_/1-242	d4agka_/1-152	242	152	610.00	6	149	34	22.82	409.40	361.07	100	606.48	11.69	0.30	432
